Serial Number:21059154 --

"Date Time, GMT -0700","Temp, (*F)","Button Down","Button Up","Host Connect","EOF"
2021-06-13 21:35:30,63.87, , , , 
2021-06-13 21:45:30,63.79, , , , 
2021-06-13 21:55:30,63.73, , , , 
2021-06-13 22:05:30,63.60, , , , 
2021-06-13 22:15:30,63.54, , , , 
2021-06-13 22:25:30,63.44, , , , 
2021-06-13 22:35:30,63.25, , , , 
2021-06-13 22:45:30,63.21, , , , 
2021-06-13 22:55:30,63.21, , , , 
2021-06-13 23:05:30,63.19, , , , 
2021-06-13 23:15:30,63.19, , , , 
2021-06-13 23:25:30,63.17, , , , 
2021-06-13 23:35:30,63.10, , , , 
2021-06-13 23:45:30,63.08, , , , 
2021-06-13 23:55:30,62.94, , , , 
2021-06-14 00:05:30,63.29, , , , 
2021-06-14 00:15:30,63.66, , , , 
2021-06-14 00:25:30,63.85, , , , 
2021-06-14 00:35:30,63.98, , , , 
2021-06-14 00:45:30,64.04, , , , 
2021-06-14 00:55:30,64.12, , , , 
2021-06-14 01:05:30,64.14, , , , 
2021-06-14 01:15:30,64.12, , , , 
2021-06-14 01:25:30,64.12, , , , 
2021-06-14 01:35:30,64.06, , , , 
2021-06-14 01:45:30,64.00, , , , 
2021-06-14 01:55:30,63.93, , , , 
2021-06-14 02:05:30,63.95, , , , 
2021-06-14 02:15:30,63.91, , , , 
2021-06-14 02:25:30,63.93, , , , 
2021-06-14 02:35:30,63.81, , , , 
2021-06-14 02:45:30,63.85, , , , 
2021-06-14 02:55:30,63.77, , , , 
2021-06-14 03:05:30,63.67, , , , 
2021-06-14 03:15:30,63.67, , , , 
2021-06-14 03:25:30,63.64, , , , 
2021-06-14 03:35:30,63.58, , , , 
2021-06-14 03:45:30,63.56, , , , 
2021-06-14 03:55:30,63.52, , , , 
2021-06-14 04:05:30,63.50, , , , 
2021-06-14 04:15:30,63.48, , , , 
2021-06-14 04:25:30,63.37, , , , 
2021-06-14 04:35:30,63.31, , , , 
2021-06-14 04:45:30,63.27, , , , 
2021-06-14 04:55:30,63.21, , , , 
2021-06-14 05:05:30,63.21, , , , 
2021-06-14 05:15:30,63.17, , , , 
2021-06-14 05:25:30,63.13, , , , 
2021-06-14 05:35:30,63.10, , , , 
2021-06-14 05:45:30,63.06, , , , 
2021-06-14 05:55:30,63.06, , , , 
2021-06-14 06:05:30,63.02, , , , 
2021-06-14 06:15:30,63.08, , , , 
2021-06-14 06:25:30,63.10, , , , 
2021-06-14 06:35:30,63.17, , , , 
2021-06-14 06:45:30,63.21, , , , 
2021-06-14 06:55:30,63.33, , , , 
2021-06-14 07:05:30,63.42, , , , 
2021-06-14 07:15:30,63.56, , , , 
2021-06-14 07:25:30,63.73, , , , 
2021-06-14 07:35:30,64.70, , , , 
2021-06-14 07:45:30,65.37, , , , 
2021-06-14 07:55:30,67.44, , , , 
2021-06-14 08:05:30,68.89, , , , 
2021-06-14 08:15:30,70.28, , , , 
2021-06-14 08:25:30,71.90, , , , 
2021-06-14 08:35:30,73.19, , , , 
2021-06-14 08:45:30,74.35, , , , 
2021-06-14 08:55:30,75.08, , , , 
2021-06-14 09:05:30,76.05, , , , 
2021-06-14 09:15:30,76.82, , , , 
2021-06-14 09:25:30,77.61, , , , 
2021-06-14 09:35:30,78.64, , , , 
2021-06-14 09:45:30,79.10, , , , 
2021-06-14 09:55:30,79.49, , , , 
2021-06-14 10:05:30,80.57, , , , 
2021-06-14 10:15:30,81.45, , , , 
2021-06-14 10:25:30,82.34, , , , 
2021-06-14 10:35:30,83.37, , , , 
2021-06-14 10:45:30,84.16, , , , 
2021-06-14 10:55:30,84.87, , , , 
2021-06-14 11:05:30,85.51, , , , 
2021-06-14 11:15:30,86.01, , , , 
2021-06-14 11:25:30,86.71, , , , 
2021-06-14 11:35:30,87.13, , , , 
2021-06-14 11:45:30,87.81, , , , 
2021-06-14 11:55:30,88.37, , , , 
2021-06-14 12:05:30,88.89, , , , 
2021-06-14 12:15:30,89.33, , , , 
2021-06-14 12:25:30,89.58, , , , 
2021-06-14 12:35:30,89.83, , , , 
2021-06-14 12:45:30,90.22, , , , 
2021-06-14 12:55:30,90.51, , , , 
2021-06-14 13:05:30,90.53, , , , 
2021-06-14 13:15:30,90.51, , , , 
2021-06-14 13:25:30,90.86, , , , 
2021-06-14 13:35:30,90.72, , , , 
2021-06-14 13:45:30,90.55, , , , 
2021-06-14 13:55:30,90.14, , , , 
2021-06-14 14:05:30,89.93, , , , 
2021-06-14 14:15:30,90.03, , , , 
2021-06-14 14:25:30,89.66, , , , 
2021-06-14 14:35:30,89.20, , , , 
2021-06-14 14:45:30,88.71, , , , 
2021-06-14 14:55:30,88.39, , , , 
2021-06-14 15:05:30,87.96, , , , 
2021-06-14 15:15:30,87.59, , , , 
2021-06-14 15:25:30,85.76, , , , 
2021-06-14 15:35:30,82.48, , , , 
2021-06-14 15:45:30,79.74, , , , 
2021-06-14 15:55:30,77.75, , , , 
2021-06-14 16:05:30,76.13, , , , 
2021-06-14 16:15:30,75.03, , , , 
2021-06-14 16:25:30,74.16, , , , 
2021-06-14 16:35:30,73.31, , , , 
2021-06-14 16:45:30,72.67, , , , 
2021-06-14 16:55:30,72.01, , , , 
2021-06-14 17:05:30,71.38, , , , 
2021-06-14 17:15:30,71.01, , , , 
2021-06-14 17:25:30,70.66, , , , 
2021-06-14 17:35:30,70.26, , , , 
2021-06-14 17:45:30,69.91, , , , 
2021-06-14 17:55:30,69.60, , , , 
2021-06-14 18:05:30,69.25, , , , 
2021-06-14 18:15:30,69.04, , , , 
2021-06-14 18:25:30,68.81, , , , 
2021-06-14 18:35:30,68.60, , , , 
2021-06-14 18:45:30,68.25, , , , 
2021-06-14 18:55:30,68.00, , , , 
2021-06-14 19:05:30,67.61, , , , 
2021-06-14 19:15:30,67.42, , , , 
2021-06-14 19:25:30,67.21, , , , 
2021-06-14 19:35:30,67.01, , , , 
2021-06-14 19:45:30,66.88, , , , 
2021-06-14 19:55:30,66.73, , , , 
2021-06-14 20:05:30,66.57, , , , 
2021-06-14 20:15:30,66.47, , , , 
2021-06-14 20:25:30,66.26, , , , 
2021-06-14 20:35:30,66.15, , , , 
2021-06-14 20:45:30,66.05, , , , 
2021-06-14 20:55:30,65.97, , , , 
2021-06-14 21:05:30,65.95, , , , 
2021-06-14 21:15:30,65.97, , , , 
2021-06-14 21:25:30,65.93, , , , 
2021-06-14 21:35:30,65.93, , , , 
2021-06-14 21:45:30,65.88, , , , 
2021-06-14 21:55:30,65.89, , , , 
2021-06-14 22:05:30,65.78, , , , 
2021-06-14 22:15:30,65.72, , , , 
2021-06-14 22:25:30,65.53, , , , 
2021-06-14 22:35:30,65.37, , , , 
2021-06-14 22:45:30,65.45, , , , 
2021-06-14 22:55:30,65.34, , , , 
2021-06-14 23:05:30,65.18, , , , 
2021-06-14 23:15:30,65.05, , , , 
2021-06-14 23:25:30,64.72, , , , 
2021-06-14 23:35:30,63.42, , , , 
2021-06-14 23:45:30,63.81, , , , 
2021-06-14 23:55:30,63.15, , , , 
2021-06-15 00:05:30,63.48, , , , 
2021-06-15 00:15:30,64.23, , , , 
2021-06-15 00:25:30,64.64, , , , 
2021-06-15 00:35:30,64.74, , , , 
2021-06-15 00:45:30,64.76, , , , 
2021-06-15 00:55:30,64.87, , , , 
2021-06-15 01:05:30,64.93, , , , 
2021-06-15 01:15:30,64.93, , , , 
2021-06-15 01:25:30,64.97, , , , 
2021-06-15 01:35:30,64.93, , , , 
2021-06-15 01:45:30,64.97, , , , 
2021-06-15 01:55:30,65.05, , , , 
2021-06-15 02:05:30,65.12, , , , 
2021-06-15 02:15:30,65.18, , , , 
2021-06-15 02:25:30,65.14, , , , 
2021-06-15 02:35:30,65.10, , , , 
2021-06-15 02:45:30,65.03, , , , 
2021-06-15 02:55:30,64.95, , , , 
2021-06-15 03:05:30,64.93, , , , 
2021-06-15 03:15:30,64.81, , , , 
2021-06-15 03:25:30,64.72, , , , 
2021-06-15 03:35:30,64.62, , , , 
2021-06-15 03:45:30,64.56, , , , 
2021-06-15 03:55:30,64.50, , , , 
2021-06-15 04:05:30,64.43, , , , 
2021-06-15 04:15:30,64.35, , , , 
2021-06-15 04:25:30,64.25, , , , 
2021-06-15 04:35:30,64.16, , , , 
2021-06-15 04:45:30,64.10, , , , 
2021-06-15 04:55:30,64.02, , , , 
2021-06-15 05:05:30,63.98, , , , 
2021-06-15 05:15:30,63.91, , , , 
2021-06-15 05:25:30,63.87, , , , 
2021-06-15 05:35:30,63.79, , , , 
2021-06-15 05:45:30,63.73, , , , 
2021-06-15 05:55:30,63.73, , , , 
2021-06-15 06:05:30,63.77, , , , 
2021-06-15 06:15:30,63.81, , , , 
2021-06-15 06:25:30,63.91, , , , 
2021-06-15 06:35:30,64.00, , , , 
2021-06-15 06:45:30,64.16, , , , 
2021-06-15 06:55:30,64.27, , , , 
2021-06-15 07:05:30,64.43, , , , 
2021-06-15 07:15:30,64.66, , , , 
2021-06-15 07:25:30,64.85, , , , 
2021-06-15 07:35:30,65.68, , , , 
2021-06-15 07:45:30,66.34, , , , 
2021-06-15 07:55:30,67.75, , , , 
2021-06-15 08:05:30,68.85, , , , 
2021-06-15 08:15:30,70.05, , , , 
2021-06-15 08:25:30,71.47, , , , 
2021-06-15 08:35:30,72.88, , , , 
2021-06-15 08:45:30,74.14, , , , 
2021-06-15 08:55:30,75.34, , , , 
2021-06-15 09:05:30,76.53, , , , 
2021-06-15 09:15:30,77.54, , , , 
2021-06-15 09:25:30,78.64, , , , 
2021-06-15 09:35:30,79.49, , , , 
2021-06-15 09:45:30,80.61, , , , 
2021-06-15 09:55:30,81.09, , , , 
2021-06-15 10:05:30,81.28, , , , 
2021-06-15 10:15:30,81.34, , , , 
2021-06-15 10:25:30,81.65, , , , 
2021-06-15 10:35:30,82.19, , , , 
2021-06-15 10:45:30,82.27, , , , 
2021-06-15 10:55:30,82.63, , , , 
2021-06-15 11:05:30,82.96, , , , 
2021-06-15 11:15:30,83.52, , , , 
2021-06-15 11:25:30,84.20, , , , 
2021-06-15 11:35:30,85.22, , , , 
2021-06-15 11:45:30,86.09, , , , 
2021-06-15 11:55:30,86.90, , , , 
2021-06-15 12:05:30,87.56, , , , 
2021-06-15 12:15:30,88.15, , , , 
2021-06-15 12:25:30,88.56, , , , 
2021-06-15 12:35:30,89.08, , , , 
2021-06-15 12:45:30,89.64, , , , 
2021-06-15 12:55:30,89.78, , , , 
2021-06-15 13:05:30,89.93, , , , 
2021-06-15 13:15:30,90.18, , , , 
2021-06-15 13:25:30,89.91, , , , 
2021-06-15 13:35:30,89.95, , , , 
2021-06-15 13:45:30,90.35, , , , 
2021-06-15 13:55:30,90.34, , , , 
2021-06-15 14:05:30,90.03, , , , 
2021-06-15 14:15:30,89.39, , , , 
2021-06-15 14:25:30,88.23, , , , 
2021-06-15 14:35:30,87.36, , , , 
2021-06-15 14:45:30,86.11, , , , 
2021-06-15 14:55:30,84.58, , , , 
2021-06-15 15:05:30,83.64, , , , 
2021-06-15 15:15:30,82.11, , , , 
2021-06-15 15:25:30,80.95, , , , 
2021-06-15 15:35:30,80.26, , , , 
2021-06-15 15:45:30,79.74, , , , 
2021-06-15 15:55:30,79.10, , , , 
2021-06-15 16:05:30,78.81, , , , 
2021-06-15 16:15:30,78.39, , , , 
2021-06-15 16:25:30,78.10, , , , 
2021-06-15 16:35:30,78.12, , , , 
2021-06-15 16:45:30,77.79, , , , 
2021-06-15 16:55:30,77.28, , , , 
2021-06-15 17:05:30,76.86, , , , 
2021-06-15 17:15:30,75.95, , , , 
2021-06-15 17:25:30,75.61, , , , 
2021-06-15 17:35:30,75.26, , , , 
2021-06-15 17:45:30,74.99, , , , 
2021-06-15 17:55:30,74.68, , , , 
2021-06-15 18:05:30,74.47, , , , 
2021-06-15 18:15:30,74.12, , , , 
2021-06-15 18:25:30,73.96, , , , 
2021-06-15 18:35:30,73.58, , , , 
2021-06-15 18:45:30,73.35, , , , 
2021-06-15 18:55:30,73.10, , , , 
2021-06-15 19:05:30,72.88, , , , 
2021-06-15 19:15:30,72.67, , , , 
2021-06-15 19:25:30,72.34, , , , 
2021-06-15 19:35:30,72.07, , , , 
2021-06-15 19:45:30,71.88, , , , 
2021-06-15 19:55:30,71.57, , , , 
2021-06-15 20:05:30,71.17, , , , 
2021-06-15 20:15:30,70.95, , , , 
2021-06-15 20:25:30,70.68, , , , 
2021-06-15 20:35:30,70.43, , , , 
2021-06-15 20:45:30,70.20, , , , 
2021-06-15 20:55:30,69.97, , , , 
2021-06-15 21:05:30,69.85, , , , 
2021-06-15 21:15:30,69.70, , , , 
2021-06-15 21:25:30,69.47, , , , 
2021-06-15 21:35:30,69.31, , , , 
2021-06-15 21:45:30,69.20, , , , 
2021-06-15 21:55:30,68.98, , , , 
2021-06-15 22:05:30,68.75, , , , 
2021-06-15 22:15:30,68.64, , , , 
2021-06-15 22:25:30,68.56, , , , 
2021-06-15 22:35:30,68.37, , , , 
2021-06-15 22:45:30,68.31, , , , 
2021-06-15 22:55:30,68.11, , , , 
2021-06-15 23:05:30,68.06, , , , 
2021-06-15 23:15:30,67.90, , , , 
2021-06-15 23:25:30,67.75, , , , 
2021-06-15 23:35:30,67.77, , , , 
2021-06-15 23:45:30,68.11, , , , 
2021-06-15 23:55:30,68.27, , , , 
2021-06-16 00:05:30,68.37, , , , 
2021-06-16 00:15:30,67.05, , , , 
2021-06-16 00:25:30,67.44, , , , 
2021-06-16 00:35:30,67.81, , , , 
2021-06-16 00:45:30,67.96, , , , 
2021-06-16 00:55:30,67.90, , , , 
2021-06-16 01:05:30,66.34, , , , 
2021-06-16 01:15:30,66.69, , , , 
2021-06-16 01:25:30,66.28, , , , 
2021-06-16 01:35:30,66.15, , , , 
2021-06-16 01:45:30,65.76, , , , 
2021-06-16 01:55:30,66.05, , , , 
2021-06-16 02:05:30,65.82, , , , 
2021-06-16 02:15:30,66.07, , , , 
2021-06-16 02:25:30,65.70, , , , 
2021-06-16 02:35:30,65.99, , , , 
2021-06-16 02:45:30,66.18, , , , 
2021-06-16 02:55:30,66.36, , , , 
2021-06-16 03:05:30,66.47, , , , 
2021-06-16 03:15:30,66.40, , , , 
2021-06-16 03:25:30,66.22, , , , 
2021-06-16 03:35:30,65.97, , , , 
2021-06-16 03:45:30,65.95, , , , 
2021-06-16 03:55:30,66.03, , , , 
2021-06-16 04:05:30,66.15, , , , 
2021-06-16 04:15:30,66.20, , , , 
2021-06-16 04:25:30,66.22, , , , 
2021-06-16 04:35:30,66.20, , , , 
2021-06-16 04:45:30,66.22, , , , 
2021-06-16 04:55:30,66.17, , , , 
2021-06-16 05:05:30,66.17, , , , 
2021-06-16 05:15:30,66.09, , , , 
2021-06-16 05:25:30,65.93, , , , 
2021-06-16 05:35:30,65.84, , , , 
2021-06-16 05:45:30,65.76, , , , 
2021-06-16 05:55:30,65.72, , , , 
2021-06-16 06:05:30,65.80, , , , 
2021-06-16 06:15:30,65.89, , , , 
2021-06-16 06:25:30,66.05, , , , 
2021-06-16 06:35:30,66.24, , , , 
2021-06-16 06:45:30,66.40, , , , 
2021-06-16 06:55:30,66.53, , , , 
2021-06-16 07:05:30,66.69, , , , 
2021-06-16 07:15:30,66.88, , , , 
2021-06-16 07:25:30,66.98, , , , 
2021-06-16 07:35:30,67.13, , , , 
2021-06-16 07:45:30,67.61, , , , 
2021-06-16 07:55:30,68.64, , , , 
2021-06-16 08:05:30,70.20, , , , 
2021-06-16 08:15:30,71.49, , , , 
2021-06-16 08:25:30,72.46, , , , 
2021-06-16 08:35:30,73.48, , , , 
2021-06-16 08:45:30,74.49, , , , 
2021-06-16 08:55:30,75.72, , , , 
2021-06-16 09:05:30,76.76, , , , 
2021-06-16 09:15:30,77.73, , , , 
2021-06-16 09:25:30,78.62, , , , 
2021-06-16 09:35:30,78.56, , , , 
2021-06-16 09:45:30,77.30, , , , 
2021-06-16 09:55:30,76.86, , , , 
2021-06-16 10:05:30,78.06, , , , 
2021-06-16 10:15:30,78.87, , , , 
2021-06-16 10:25:30,80.86, , , , 
2021-06-16 10:35:30,81.84, , , , 
2021-06-16 10:45:30,83.46, , , , 
2021-06-16 10:55:30,84.39, , , , 
2021-06-16 11:05:30,85.62, , , , 
2021-06-16 11:15:30,86.40, , , , 
2021-06-16 11:25:30,86.94, , , , 
2021-06-16 11:35:30,88.13, , , , 
2021-06-16 11:45:30,89.16, , , , 
2021-06-16 11:55:30,90.18, , , , 
2021-06-16 12:05:30,91.17, , , , 
2021-06-16 12:15:30,91.82, , , , 
2021-06-16 12:25:30,92.21, , , , 
2021-06-16 12:35:30,92.25, , , , 
2021-06-16 12:45:30,92.29, , , , 
2021-06-16 12:55:30,92.42, , , , 
2021-06-16 13:05:30,92.44, , , , 
2021-06-16 13:15:30,92.81, , , , 
2021-06-16 13:25:30,93.19, , , , 
2021-06-16 13:35:30,93.52, , , , 
2021-06-16 13:45:30,93.39, , , , 
2021-06-16 13:55:30,93.04, , , , 
2021-06-16 14:05:30,91.98, , , , 
2021-06-16 14:15:30,90.82, , , , 
2021-06-16 14:25:30,89.76, , , , 
2021-06-16 14:35:30,89.23, , , , 
2021-06-16 14:45:30,88.40, , , , 
2021-06-16 14:55:30,89.22, , , , 
2021-06-16 15:05:30,89.51, , , , 
2021-06-16 15:15:30,89.20, , , , 
2021-06-16 15:25:30,88.91, , , , 
2021-06-16 15:35:30,87.46, , , , 
2021-06-16 15:45:30,85.32, , , , 
2021-06-16 15:55:30,83.54, , , , 
2021-06-16 16:05:30,82.25, , , , 
2021-06-16 16:15:30,81.28, , , , 
2021-06-16 16:25:30,80.18, , , , 
2021-06-16 16:35:30,79.23, , , , 
2021-06-16 16:45:30,78.48, , , , 
2021-06-16 16:55:30,78.00, , , , 
2021-06-16 17:05:30,77.40, , , , 
2021-06-16 17:15:30,76.84, , , , 
2021-06-16 17:25:30,76.49, , , , 
2021-06-16 17:35:30,76.49, , , , 
2021-06-16 17:45:30,76.22, , , , 
2021-06-16 17:55:30,76.07, , , , 
2021-06-16 18:05:30,76.01, , , , 
2021-06-16 18:15:30,75.49, , , , 
2021-06-16 18:25:30,75.05, , , , 
2021-06-16 18:35:30,74.56, , , , 
2021-06-16 18:45:30,74.39, , , , 
2021-06-16 18:55:30,74.06, , , , 
2021-06-16 19:05:30,73.91, , , , 
2021-06-16 19:15:30,73.66, , , , 
2021-06-16 19:25:30,73.35, , , , 
2021-06-16 19:35:30,73.00, , , , 
2021-06-16 19:45:30,72.65, , , , 
2021-06-16 19:55:30,72.28, , , , 
2021-06-16 20:05:30,71.88, , , , 
2021-06-16 20:15:30,71.47, , , , 
2021-06-16 20:25:30,71.38, , , , 
2021-06-16 20:35:30,71.17, , , , 
2021-06-16 20:45:30,70.91, , , , 
2021-06-16 20:55:30,70.70, , , , 
2021-06-16 21:05:30,70.55, , , , 
2021-06-16 21:15:30,70.35, , , , 
2021-06-16 21:25:30,70.22, , , , 
2021-06-16 21:35:30,70.06, , , , 
2021-06-16 21:45:30,69.81, , , , 
2021-06-16 21:55:30,69.60, , , , 
2021-06-16 22:05:30,69.45, , , , 
2021-06-16 22:15:30,69.25, , , , 
2021-06-16 22:25:30,69.16, , , , 
2021-06-16 22:35:30,68.98, , , , 
2021-06-16 22:45:30,68.71, , , , 
2021-06-16 22:55:30,68.60, , , , 
2021-06-16 23:05:30,68.39, , , , 
2021-06-16 23:15:30,68.13, , , , 
2021-06-16 23:25:30,68.06, , , , 
2021-06-16 23:35:30,67.96, , , , 
2021-06-16 23:45:30,67.86, , , , 
2021-06-16 23:55:30,67.86, , , , 
2021-06-17 00:05:30,67.81, , , , 
2021-06-17 00:15:30,67.88, , , , 
2021-06-17 00:25:30,67.84, , , , 
2021-06-17 00:35:30,67.86, , , , 
2021-06-17 00:45:30,67.81, , , , 
2021-06-17 00:55:30,67.84, , , , 
2021-06-17 01:05:30,67.77, , , , 
2021-06-17 01:15:30,67.71, , , , 
2021-06-17 01:25:30,68.00, , , , 
2021-06-17 01:35:30,68.25, , , , 
2021-06-17 01:45:30,68.25, , , , 
2021-06-17 01:55:30,68.29, , , , 
2021-06-17 02:05:30,68.35, , , , 
2021-06-17 02:15:30,67.84, , , , 
2021-06-17 02:25:30,67.81, , , , 
2021-06-17 02:35:30,67.84, , , , 
2021-06-17 02:45:30,67.69, , , , 
2021-06-17 02:55:30,67.86, , , , 
2021-06-17 03:05:30,67.86, , , , 
2021-06-17 03:15:30,68.08, , , , 
2021-06-17 03:25:30,68.11, , , , 
2021-06-17 03:35:30,68.13, , , , 
2021-06-17 03:45:30,68.21, , , , 
2021-06-17 03:55:30,68.25, , , , 
2021-06-17 04:05:30,68.25, , , , 
2021-06-17 04:15:30,68.21, , , , 
2021-06-17 04:25:30,68.23, , , , 
2021-06-17 04:35:30,68.27, , , , 
2021-06-17 04:45:30,68.25, , , , 
2021-06-17 04:55:30,68.25, , , , 
2021-06-17 05:05:30,68.23, , , , 
2021-06-17 05:15:30,68.19, , , , 
2021-06-17 05:25:30,68.17, , , , 
2021-06-17 05:35:30,68.19, , , , 
2021-06-17 05:45:30,68.19, , , , 
2021-06-17 05:55:30,68.15, , , , 
2021-06-17 06:05:30,68.13, , , , 
2021-06-17 06:15:30,68.11, , , , 
2021-06-17 06:25:30,68.13, , , , 
2021-06-17 06:35:30,68.04, , , , 
2021-06-17 06:45:30,68.11, , , , 
2021-06-17 06:55:30,68.19, , , , 
2021-06-17 07:05:30,68.31, , , , 
2021-06-17 07:15:30,68.46, , , , 
2021-06-17 07:25:30,68.60, , , , 
2021-06-17 07:35:30,68.89, , , , 
2021-06-17 07:45:30,69.06, , , , 
2021-06-17 07:55:30,69.49, , , , 
2021-06-17 08:05:30,70.08, , , , 
2021-06-17 08:15:30,70.66, , , , 
2021-06-17 08:25:30,71.61, , , , 
2021-06-17 08:35:30,72.25, , , , 
2021-06-17 08:45:30,72.30, , , , 
2021-06-17 08:55:30,72.88, , , , 
2021-06-17 09:05:30,73.39, , , , 
2021-06-17 09:15:30,73.71, , , , 
2021-06-17 09:25:30,73.73, , , , 
2021-06-17 09:35:30,73.83, , , , 
2021-06-17 09:45:30,73.83, , , , 
2021-06-17 09:55:30,73.91, , , , 
2021-06-17 10:05:30,74.08, , , , 
2021-06-17 10:15:30,74.45, , , , 
2021-06-17 10:25:30,74.85, , , , 
2021-06-17 10:35:30,75.12, , , , 
2021-06-17 10:45:30,75.20, , , , 
2021-06-17 10:55:30,74.95, , , , 
2021-06-17 11:05:30,74.54, , , , 
2021-06-17 11:15:30,74.45, , , , 
2021-06-17 11:25:30,74.43, , , , 
2021-06-17 11:35:30,75.51, , , , 
2021-06-17 11:45:30,76.59, , , , 
2021-06-17 11:55:30,78.73, , , , 
2021-06-17 12:05:30,81.24, , , , 
2021-06-17 12:15:30,81.44, , , , 
2021-06-17 12:25:30,81.71, , , , 
2021-06-17 12:35:30,81.28, , , , 
2021-06-17 12:45:30,80.82, , , , 
2021-06-17 12:55:30,80.55, , , , 
2021-06-17 13:05:30,80.20, , , , 
2021-06-17 13:15:30,80.24, , , , 
2021-06-17 13:25:30,80.10, , , , 
2021-06-17 13:35:30,80.05, , , , 
2021-06-17 13:45:30,79.81, , , , 
2021-06-17 13:55:30,80.01, , , , 
2021-06-17 14:05:30,80.01, , , , 
2021-06-17 14:15:30,79.66, , , , 
2021-06-17 14:25:30,79.25, , , , 
2021-06-17 14:35:30,79.27, , , , 
2021-06-17 14:45:30,79.35, , , , 
2021-06-17 14:55:30,79.62, , , , 
2021-06-17 15:05:30,79.74, , , , 
2021-06-17 15:15:30,79.66, , , , 
2021-06-17 15:25:30,79.27, , , , 
2021-06-17 15:35:30,78.87, , , , 
2021-06-17 15:45:30,78.64, , , , 
2021-06-17 15:55:30,78.39, , , , 
2021-06-17 16:05:30,78.48, , , , 
2021-06-17 16:15:30,78.13, , , , 
2021-06-17 16:25:30,75.51, , , , 
2021-06-17 16:35:30,76.40, , , , 
2021-06-17 16:45:30,77.30, , , , 
2021-06-17 16:55:30,77.57, , , , 
2021-06-17 17:05:30,77.19, , , , 
2021-06-17 17:15:30,77.46, , , , 
