Serial Number:20693580 --

"Date Time, GMT -0700","Temp, (*F)","Button Down","Button Up","Host Connect","EOF"
2021-06-14 20:07:47,64.27, , , , 
2021-06-14 20:17:47,63.79, , , , 
2021-06-14 20:27:47,63.42, , , , 
2021-06-14 20:37:47,63.02, , , , 
2021-06-14 20:47:47,62.71, , , , 
2021-06-14 20:57:47,62.30, , , , 
2021-06-14 21:07:47,62.15, , , , 
2021-06-14 21:17:47,61.82, , , , 
2021-06-14 21:27:47,61.69, , , , 
2021-06-14 21:37:47,61.57, , , , 
2021-06-14 21:47:47,61.42, , , , 
2021-06-14 21:57:47,61.32, , , , 
2021-06-14 22:07:47,61.13, , , , 
2021-06-14 22:17:47,60.95, , , , 
2021-06-14 22:27:47,60.70, , , , 
2021-06-14 22:37:47,60.55, , , , 
2021-06-14 22:47:47,60.35, , , , 
2021-06-14 22:57:47,60.30, , , , 
2021-06-14 23:07:47,60.30, , , , 
2021-06-14 23:17:47,60.20, , , , 
2021-06-14 23:27:47,60.03, , , , 
2021-06-14 23:37:47,59.89, , , , 
2021-06-14 23:47:47,59.76, , , , 
2021-06-14 23:57:47,59.66, , , , 
2021-06-15 00:07:47,59.64, , , , 
2021-06-15 00:17:47,59.62, , , , 
2021-06-15 00:27:47,59.56, , , , 
2021-06-15 00:37:47,59.56, , , , 
2021-06-15 00:47:47,59.35, , , , 
2021-06-15 00:57:47,59.35, , , , 
2021-06-15 01:07:47,59.39, , , , 
2021-06-15 01:17:47,59.27, , , , 
2021-06-15 01:27:47,59.16, , , , 
2021-06-15 01:37:47,59.00, , , , 
2021-06-15 01:47:47,59.00, , , , 
2021-06-15 01:57:47,59.00, , , , 
2021-06-15 02:07:47,58.93, , , , 
2021-06-15 02:17:47,59.20, , , , 
2021-06-15 02:27:47,59.33, , , , 
2021-06-15 02:37:47,59.35, , , , 
2021-06-15 02:47:47,59.22, , , , 
2021-06-15 02:57:47,59.04, , , , 
2021-06-15 03:07:47,58.96, , , , 
2021-06-15 03:17:47,58.73, , , , 
2021-06-15 03:27:47,58.62, , , , 
2021-06-15 03:37:47,58.52, , , , 
2021-06-15 03:47:47,58.39, , , , 
2021-06-15 03:57:47,58.27, , , , 
2021-06-15 04:07:47,58.33, , , , 
2021-06-15 04:17:47,58.15, , , , 
2021-06-15 04:27:47,58.27, , , , 
2021-06-15 04:37:47,58.15, , , , 
2021-06-15 04:47:47,58.04, , , , 
2021-06-15 04:57:47,57.90, , , , 
2021-06-15 05:07:47,57.73, , , , 
2021-06-15 05:17:47,57.52, , , , 
2021-06-15 05:27:47,57.50, , , , 
2021-06-15 05:37:47,57.40, , , , 
2021-06-15 05:47:47,57.46, , , , 
2021-06-15 05:57:47,57.25, , , , 
2021-06-15 06:07:47,57.17, , , , 
2021-06-15 06:17:47,57.03, , , , 
2021-06-15 06:27:47,56.96, , , , 
2021-06-15 06:37:47,56.86, , , , 
2021-06-15 06:47:47,56.86, , , , 
2021-06-15 06:57:47,56.84, , , , 
2021-06-15 07:07:47,56.90, , , , 
2021-06-15 07:17:47,56.98, , , , 
2021-06-15 07:27:47,57.17, , , , 
2021-06-15 07:37:47,58.54, , , , 
2021-06-15 07:47:47,59.79, , , , 
2021-06-15 07:57:47,60.78, , , , 
2021-06-15 08:07:47,61.55, , , , 
2021-06-15 08:17:47,62.36, , , , 
2021-06-15 08:27:47,63.11, , , , 
2021-06-15 08:37:47,63.89, , , , 
2021-06-15 08:47:47,64.78, , , , 
2021-06-15 08:57:47,65.86, , , , 
2021-06-15 09:07:47,66.90, , , , 
2021-06-15 09:17:47,67.90, , , , 
2021-06-15 09:27:47,68.83, , , , 
2021-06-15 09:37:47,69.89, , , , 
2021-06-15 09:47:47,71.18, , , , 
2021-06-15 09:57:47,72.38, , , , 
2021-06-15 10:07:47,73.29, , , , 
2021-06-15 10:17:47,74.00, , , , 
2021-06-15 10:27:47,74.43, , , , 
2021-06-15 10:37:47,75.22, , , , 
2021-06-15 10:47:47,76.17, , , , 
2021-06-15 10:57:47,76.82, , , , 
2021-06-15 11:07:47,77.46, , , , 
2021-06-15 11:17:47,78.29, , , , 
2021-06-15 11:27:47,78.77, , , , 
2021-06-15 11:37:47,79.41, , , , 
2021-06-15 11:47:47,80.18, , , , 
2021-06-15 11:57:47,80.82, , , , 
2021-06-15 12:07:47,81.28, , , , 
2021-06-15 12:17:47,81.28, , , , 
2021-06-15 12:27:47,81.71, , , , 
2021-06-15 12:37:47,81.86, , , , 
2021-06-15 12:47:47,82.15, , , , 
2021-06-15 12:57:47,82.38, , , , 
2021-06-15 13:07:47,82.65, , , , 
2021-06-15 13:17:47,82.84, , , , 
2021-06-15 13:27:47,82.96, , , , 
2021-06-15 13:37:47,83.19, , , , 
2021-06-15 13:47:47,83.60, , , , 
2021-06-15 13:57:47,83.69, , , , 
2021-06-15 14:07:47,83.64, , , , 
2021-06-15 14:17:47,83.75, , , , 
2021-06-15 14:27:47,83.81, , , , 
2021-06-15 14:37:47,83.83, , , , 
2021-06-15 14:47:47,83.93, , , , 
2021-06-15 14:57:47,83.95, , , , 
2021-06-15 15:07:47,83.83, , , , 
2021-06-15 15:17:47,83.69, , , , 
2021-06-15 15:27:47,83.44, , , , 
2021-06-15 15:37:47,83.17, , , , 
2021-06-15 15:47:47,83.02, , , , 
2021-06-15 15:57:47,82.65, , , , 
2021-06-15 16:07:47,82.32, , , , 
2021-06-15 16:17:47,81.90, , , , 
2021-06-15 16:27:47,81.74, , , , 
2021-06-15 16:37:47,81.17, , , , 
2021-06-15 16:47:47,80.68, , , , 
2021-06-15 16:57:47,80.14, , , , 
2021-06-15 17:07:47,79.54, , , , 
2021-06-15 17:17:47,79.08, , , , 
2021-06-15 17:27:47,78.48, , , , 
2021-06-15 17:37:47,78.00, , , , 
2021-06-15 17:47:47,77.54, , , , 
2021-06-15 17:57:47,76.84, , , , 
2021-06-15 18:07:47,76.22, , , , 
2021-06-15 18:17:47,75.51, , , , 
2021-06-15 18:27:47,74.70, , , , 
2021-06-15 18:37:47,74.10, , , , 
2021-06-15 18:47:47,73.37, , , , 
2021-06-15 18:57:47,72.57, , , , 
2021-06-15 19:07:47,71.71, , , , 
2021-06-15 19:17:47,70.86, , , , 
2021-06-15 19:27:47,70.12, , , , 
2021-06-15 19:37:47,69.49, , , , 
2021-06-15 19:47:47,68.83, , , , 
2021-06-15 19:57:47,68.31, , , , 
2021-06-15 20:07:47,67.73, , , , 
2021-06-15 20:17:47,67.38, , , , 
2021-06-15 20:27:47,66.90, , , , 
2021-06-15 20:37:47,66.51, , , , 
2021-06-15 20:47:47,66.15, , , , 
2021-06-15 20:57:47,65.86, , , , 
2021-06-15 21:07:47,65.59, , , , 
2021-06-15 21:17:47,65.24, , , , 
2021-06-15 21:27:47,65.01, , , , 
2021-06-15 21:37:47,64.70, , , , 
2021-06-15 21:47:47,64.56, , , , 
2021-06-15 21:57:47,64.37, , , , 
2021-06-15 22:07:47,64.02, , , , 
2021-06-15 22:17:47,63.83, , , , 
2021-06-15 22:27:47,63.64, , , , 
2021-06-15 22:37:47,63.48, , , , 
2021-06-15 22:47:47,63.27, , , , 
2021-06-15 22:57:47,63.06, , , , 
2021-06-15 23:07:47,62.86, , , , 
2021-06-15 23:17:47,62.61, , , , 
2021-06-15 23:27:47,62.42, , , , 
2021-06-15 23:37:47,62.44, , , , 
2021-06-15 23:47:47,62.27, , , , 
2021-06-15 23:57:47,62.15, , , , 
2021-06-16 00:07:47,62.00, , , , 
2021-06-16 00:17:47,61.96, , , , 
2021-06-16 00:27:47,61.80, , , , 
2021-06-16 00:37:47,61.61, , , , 
2021-06-16 00:47:47,61.59, , , , 
2021-06-16 00:57:47,61.36, , , , 
2021-06-16 01:07:47,61.17, , , , 
2021-06-16 01:17:47,60.99, , , , 
2021-06-16 01:27:47,60.82, , , , 
2021-06-16 01:37:47,60.72, , , , 
2021-06-16 01:47:47,60.55, , , , 
2021-06-16 01:57:47,60.47, , , , 
2021-06-16 02:07:47,60.32, , , , 
2021-06-16 02:17:47,60.24, , , , 
2021-06-16 02:27:47,60.16, , , , 
2021-06-16 02:37:47,60.03, , , , 
2021-06-16 02:47:47,59.93, , , , 
2021-06-16 02:57:47,59.79, , , , 
2021-06-16 03:07:47,59.76, , , , 
2021-06-16 03:17:47,59.68, , , , 
2021-06-16 03:27:47,59.70, , , , 
2021-06-16 03:37:47,59.62, , , , 
2021-06-16 03:47:47,59.50, , , , 
2021-06-16 03:57:47,59.35, , , , 
2021-06-16 04:07:47,59.22, , , , 
2021-06-16 04:17:47,59.18, , , , 
2021-06-16 04:27:47,59.04, , , , 
2021-06-16 04:37:47,58.93, , , , 
2021-06-16 04:47:47,58.85, , , , 
2021-06-16 04:57:47,58.75, , , , 
2021-06-16 05:07:47,58.69, , , , 
2021-06-16 05:17:47,58.62, , , , 
2021-06-16 05:27:47,58.58, , , , 
2021-06-16 05:37:47,58.64, , , , 
2021-06-16 05:47:47,58.60, , , , 
2021-06-16 05:57:47,58.58, , , , 
2021-06-16 06:07:47,58.58, , , , 
2021-06-16 06:17:47,58.62, , , , 
2021-06-16 06:27:47,58.71, , , , 
2021-06-16 06:37:47,58.73, , , , 
2021-06-16 06:47:47,58.71, , , , 
2021-06-16 06:57:47,58.91, , , , 
2021-06-16 07:07:47,59.14, , , , 
2021-06-16 07:17:47,59.33, , , , 
2021-06-16 07:27:47,59.50, , , , 
2021-06-16 07:37:47,59.81, , , , 
2021-06-16 07:47:47,60.61, , , , 
2021-06-16 07:57:47,61.36, , , , 
2021-06-16 08:07:47,61.67, , , , 
2021-06-16 08:17:47,61.92, , , , 
2021-06-16 08:27:47,62.61, , , , 
2021-06-16 08:37:47,63.50, , , , 
2021-06-16 08:47:47,64.12, , , , 
2021-06-16 08:57:47,65.03, , , , 
2021-06-16 09:07:47,66.15, , , , 
2021-06-16 09:17:47,67.32, , , , 
2021-06-16 09:27:47,68.67, , , , 
2021-06-16 09:37:47,69.81, , , , 
2021-06-16 09:47:47,70.55, , , , 
2021-06-16 09:57:47,71.45, , , , 
2021-06-16 10:07:47,72.46, , , , 
2021-06-16 10:17:47,73.21, , , , 
2021-06-16 10:27:47,73.75, , , , 
2021-06-16 10:37:47,74.58, , , , 
2021-06-16 10:47:47,75.37, , , , 
2021-06-16 10:57:47,76.36, , , , 
2021-06-16 11:07:47,76.88, , , , 
2021-06-16 11:17:47,77.52, , , , 
2021-06-16 11:27:47,78.10, , , , 
2021-06-16 11:37:47,78.87, , , , 
2021-06-16 11:47:47,79.37, , , , 
2021-06-16 11:57:47,79.87, , , , 
2021-06-16 12:07:47,80.55, , , , 
2021-06-16 12:17:47,80.82, , , , 
2021-06-16 12:27:47,81.20, , , , 
2021-06-16 12:37:47,81.36, , , , 
2021-06-16 12:47:47,81.36, , , , 
2021-06-16 12:57:47,81.74, , , , 
2021-06-16 13:07:47,82.19, , , , 
2021-06-16 13:17:47,83.06, , , , 
2021-06-16 13:27:47,83.50, , , , 
2021-06-16 13:37:47,83.85, , , , 
2021-06-16 13:47:47,84.10, , , , 
2021-06-16 13:57:47,84.33, , , , 
2021-06-16 14:07:47,84.51, , , , 
2021-06-16 14:17:47,84.74, , , , 
2021-06-16 14:27:47,84.41, , , , 
2021-06-16 14:37:47,83.75, , , , 
2021-06-16 14:47:47,83.31, , , , 
2021-06-16 14:57:47,83.06, , , , 
2021-06-16 15:07:47,82.40, , , , 
2021-06-16 15:17:47,82.30, , , , 
2021-06-16 15:27:47,82.75, , , , 
2021-06-16 15:37:47,82.83, , , , 
2021-06-16 15:47:47,82.81, , , , 
2021-06-16 15:57:47,82.56, , , , 
2021-06-16 16:07:47,82.32, , , , 
2021-06-16 16:17:47,82.03, , , , 
2021-06-16 16:27:47,81.80, , , , 
2021-06-16 16:37:47,81.40, , , , 
2021-06-16 16:47:47,80.84, , , , 
2021-06-16 16:57:47,80.37, , , , 
2021-06-16 17:07:47,79.83, , , , 
2021-06-16 17:17:47,79.12, , , , 
2021-06-16 17:27:47,78.50, , , , 
2021-06-16 17:37:47,77.92, , , , 
2021-06-16 17:47:47,77.13, , , , 
2021-06-16 17:57:47,76.61, , , , 
2021-06-16 18:07:47,75.99, , , , 
2021-06-16 18:17:47,75.22, , , , 
2021-06-16 18:27:47,74.47, , , , 
2021-06-16 18:37:47,73.62, , , , 
2021-06-16 18:47:47,72.92, , , , 
2021-06-16 18:57:47,72.17, , , , 
2021-06-16 19:07:47,71.42, , , , 
2021-06-16 19:17:47,70.68, , , , 
2021-06-16 19:27:47,69.87, , , , 
2021-06-16 19:37:47,69.37, , , , 
2021-06-16 19:47:47,68.93, , , , 
2021-06-16 19:57:47,68.35, , , , 
2021-06-16 20:07:47,67.94, , , , 
2021-06-16 20:17:47,67.52, , , , 
2021-06-16 20:27:47,67.13, , , , 
2021-06-16 20:37:47,66.78, , , , 
2021-06-16 20:47:47,66.59, , , , 
2021-06-16 20:57:47,66.36, , , , 
2021-06-16 21:07:47,66.30, , , , 
2021-06-16 21:17:47,66.13, , , , 
2021-06-16 21:27:47,65.86, , , , 
2021-06-16 21:37:47,65.68, , , , 
2021-06-16 21:47:47,65.53, , , , 
2021-06-16 21:57:47,65.24, , , , 
2021-06-16 22:07:47,65.01, , , , 
2021-06-16 22:17:47,64.95, , , , 
2021-06-16 22:27:47,64.81, , , , 
2021-06-16 22:37:47,64.52, , , , 
2021-06-16 22:47:47,64.25, , , , 
2021-06-16 22:57:47,63.85, , , , 
2021-06-16 23:07:47,63.50, , , , 
2021-06-16 23:17:47,63.44, , , , 
2021-06-16 23:27:47,63.33, , , , 
2021-06-16 23:37:47,63.08, , , , 
2021-06-16 23:47:47,63.06, , , , 
2021-06-16 23:57:47,63.00, , , , 
2021-06-17 00:07:47,62.86, , , , 
2021-06-17 00:17:47,62.75, , , , 
2021-06-17 00:27:47,62.61, , , , 
2021-06-17 00:37:47,62.48, , , , 
2021-06-17 00:47:47,62.32, , , , 
2021-06-17 00:57:47,62.32, , , , 
2021-06-17 01:07:47,62.17, , , , 
2021-06-17 01:17:47,62.15, , , , 
2021-06-17 01:27:47,61.98, , , , 
2021-06-17 01:37:47,61.88, , , , 
2021-06-17 01:47:47,61.72, , , , 
2021-06-17 01:57:47,61.61, , , , 
2021-06-17 02:07:47,61.53, , , , 
2021-06-17 02:17:47,61.32, , , , 
2021-06-17 02:27:47,60.99, , , , 
2021-06-17 02:37:47,60.57, , , , 
2021-06-17 02:47:47,60.24, , , , 
2021-06-17 02:57:47,60.22, , , , 
2021-06-17 03:07:47,60.12, , , , 
2021-06-17 03:17:47,60.06, , , , 
2021-06-17 03:27:47,59.97, , , , 
2021-06-17 03:37:47,59.74, , , , 
2021-06-17 03:47:47,59.78, , , , 
2021-06-17 03:57:47,59.74, , , , 
2021-06-17 04:07:47,59.66, , , , 
2021-06-17 04:17:47,59.56, , , , 
2021-06-17 04:27:47,59.31, , , , 
2021-06-17 04:37:47,59.20, , , , 
2021-06-17 04:47:47,59.06, , , , 
2021-06-17 04:57:47,58.96, , , , 
2021-06-17 05:07:47,58.95, , , , 
2021-06-17 05:17:47,58.93, , , , 
2021-06-17 05:27:47,58.98, , , , 
2021-06-17 05:37:47,58.93, , , , 
2021-06-17 05:47:47,58.89, , , , 
2021-06-17 05:57:47,58.89, , , , 
2021-06-17 06:07:47,58.91, , , , 
2021-06-17 06:17:47,58.95, , , , 
2021-06-17 06:27:47,59.04, , , , 
2021-06-17 06:37:47,59.18, , , , 
2021-06-17 06:47:47,59.47, , , , 
2021-06-17 06:57:47,59.72, , , , 
2021-06-17 07:07:47,59.99, , , , 
2021-06-17 07:17:47,60.22, , , , 
2021-06-17 07:27:47,60.39, , , , 
2021-06-17 07:37:47,60.62, , , , 
2021-06-17 07:47:47,61.76, , , , 
2021-06-17 07:57:47,62.36, , , , 
2021-06-17 08:07:47,62.88, , , , 
2021-06-17 08:17:47,63.02, , , , 
2021-06-17 08:27:47,63.75, , , , 
2021-06-17 08:37:47,64.81, , , , 
2021-06-17 08:47:47,66.09, , , , 
2021-06-17 08:57:47,67.57, , , , 
2021-06-17 09:07:47,68.91, , , , 
2021-06-17 09:17:47,70.01, , , , 
2021-06-17 09:27:47,70.72, , , , 
2021-06-17 09:37:47,71.65, , , , 
2021-06-17 09:47:47,72.34, , , , 
2021-06-17 09:57:47,73.75, , , , 
2021-06-17 10:07:47,75.03, , , , 
2021-06-17 10:17:47,75.82, , , , 
2021-06-17 10:27:47,76.55, , , , 
2021-06-17 10:37:47,77.30, , , , 
2021-06-17 10:47:47,78.39, , , , 
2021-06-17 10:57:47,79.37, , , , 
2021-06-17 11:07:47,80.35, , , , 
2021-06-17 11:17:47,81.17, , , , 
2021-06-17 11:27:47,81.69, , , , 
2021-06-17 11:37:47,82.48, , , , 
2021-06-17 11:47:47,83.02, , , , 
2021-06-17 11:57:47,84.10, , , , 
2021-06-17 12:07:47,84.58, , , , 
2021-06-17 12:17:47,85.26, , , , 
2021-06-17 12:27:47,85.91, , , , 
2021-06-17 12:37:47,85.32, , , , 
2021-06-17 12:47:47,86.05, , , , 
2021-06-17 12:57:47,86.73, , , , 
2021-06-17 13:07:47,84.49, , , , 
2021-06-17 13:17:47,83.66, , , , 
2021-06-17 13:27:47,84.12, , , , 
2021-06-17 13:37:47,82.13, , , , 
2021-06-17 13:47:47,83.69, , , , 
2021-06-17 13:57:47,86.17, , , , 
2021-06-17 14:07:47,87.21, , , , 
2021-06-17 14:17:47,88.58, , , , 
2021-06-17 14:27:47,89.27, , , , 
2021-06-17 14:37:47,89.72, , , , 
2021-06-17 14:47:47,90.24, , , , 
2021-06-17 14:57:47,90.49, , , , 
2021-06-17 15:07:47,90.62, , , , 
2021-06-17 15:17:47,90.62, , , , 
2021-06-17 15:27:47,90.57, , , , 
2021-06-17 15:37:47,90.28, , , , 
2021-06-17 15:47:47,89.62, , , , 
2021-06-17 15:57:47,89.85, , , , 
2021-06-17 16:07:47,89.45, , , , 
2021-06-17 16:17:47,88.98, , , , 
2021-06-17 16:27:47,88.25, , , , 
2021-06-17 16:37:47,87.46, , , , 
2021-06-17 16:47:47,87.07, , , , 
2021-06-17 16:57:47,87.32, , , , 
2021-06-17 17:07:47,87.30, , , , 
2021-06-17 17:17:47,86.90, , , , 
2021-06-17 17:27:47,86.28, , , , 
2021-06-17 17:37:47,85.84, , , , 
2021-06-17 17:47:47,85.18, , , , 
2021-06-17 17:57:47,84.51, , , , 
2021-06-17 18:07:47,83.67, , , , 
2021-06-17 18:17:47,82.73, , , , 
2021-06-17 18:27:47,81.90, , , , 
2021-06-17 18:37:47,81.05, , , , 
2021-06-17 18:47:47,80.16, , , , 
2021-06-17 18:57:47,79.16, , , , 
2021-06-17 19:07:47,78.12, , , , 
2021-06-17 19:17:47,76.94, , , , 
2021-06-17 19:27:47,75.99, , , , 
2021-06-17 19:37:47,74.95, , , , 
2021-06-17 19:47:47,74.16, , , , 
2021-06-17 19:57:47,73.40, , , , 
2021-06-17 20:07:47,72.54, , , , 
2021-06-17 20:17:47,71.88, , , , 
2021-06-17 20:27:47,71.34, , , , 
2021-06-17 20:37:47,70.82, , , , 
2021-06-17 20:47:47,70.41, , , , 
2021-06-17 20:57:47,70.10, , , , 
2021-06-17 21:07:47,69.68, , , , 
2021-06-17 21:17:47,69.60, , , , 
2021-06-17 21:27:47,69.35, , , , 
2021-06-17 21:37:47,69.14, , , , 
2021-06-17 21:47:47,69.04, , , , 
2021-06-17 21:57:47,68.83, , , , 
2021-06-17 22:07:47,68.56, , , , 
2021-06-17 22:17:47,68.39, , , , 
2021-06-17 22:27:47,68.17, , , , 
2021-06-17 22:37:47,68.02, , , , 
2021-06-17 22:47:47,67.86, , , , 
2021-06-17 22:57:47,67.77, , , , 
2021-06-17 23:07:47,67.57, , , , 
2021-06-17 23:17:47,67.34, , , , 
2021-06-17 23:27:47,67.03, , , , 
2021-06-17 23:37:47,66.92, , , , 
2021-06-17 23:47:47,66.76, , , , 
2021-06-17 23:57:47,66.69, , , , 
2021-06-18 00:07:47,66.40, , , , 
2021-06-18 00:17:47,65.91, , , , 
2021-06-18 00:27:47,65.93, , , , 
2021-06-18 00:37:47,65.84, , , , 
2021-06-18 00:47:47,65.68, , , , 
2021-06-18 00:57:47,65.59, , , , 
2021-06-18 01:07:47,65.47, , , , 
2021-06-18 01:17:47,65.32, , , , 
2021-06-18 01:27:47,65.10, , , , 
2021-06-18 01:37:47,65.05, , , , 
2021-06-18 01:47:47,64.97, , , , 
2021-06-18 01:57:47,64.83, , , , 
2021-06-18 02:07:47,64.70, , , , 
2021-06-18 02:17:47,64.45, , , , 
2021-06-18 02:27:47,63.98, , , , 
2021-06-18 02:37:47,63.79, , , , 
2021-06-18 02:47:47,63.71, , , , 
2021-06-18 02:57:47,63.64, , , , 
2021-06-18 03:07:47,63.37, , , , 
2021-06-18 03:17:47,63.64, , , , 
2021-06-18 03:27:47,63.48, , , , 
2021-06-18 03:37:47,63.19, , , , 
2021-06-18 03:47:47,62.98, , , , 
2021-06-18 03:57:47,63.11, , , , 
2021-06-18 04:07:47,63.10, , , , 
2021-06-18 04:17:47,62.57, , , , 
2021-06-18 04:27:47,62.65, , , , 
2021-06-18 04:37:47,62.75, , , , 
2021-06-18 04:47:47,62.17, , , , 
2021-06-18 04:57:47,61.96, , , , 
2021-06-18 05:07:47,62.19, , , , 
2021-06-18 05:17:47,61.59, , , , 
2021-06-18 05:27:47,61.53, , , , 
2021-06-18 05:37:47,61.86, , , , 
2021-06-18 05:47:47,61.72, , , , 
2021-06-18 05:57:47,61.18, , , , 
2021-06-18 06:07:47,60.91, , , , 
2021-06-18 06:17:47,60.84, , , , 
2021-06-18 06:27:47,60.82, , , , 
2021-06-18 06:37:47,61.15, , , , 
2021-06-18 06:47:47,61.30, , , , 
2021-06-18 06:57:47,61.36, , , , 
2021-06-18 07:07:47,61.78, , , , 
2021-06-18 07:17:47,62.28, , , , 
2021-06-18 07:27:47,62.77, , , , 
2021-06-18 07:37:47,63.13, , , , 
2021-06-18 07:47:47,63.44, , , , 
2021-06-18 07:57:47,64.10, , , , 
2021-06-18 08:07:47,65.30, , , , 
2021-06-18 08:17:47,66.24, , , , 
2021-06-18 08:27:47,66.98, , , , 
2021-06-18 08:37:47,67.69, , , , 
2021-06-18 08:47:47,68.44, , , , 
2021-06-18 08:57:47,69.10, , , , 
2021-06-18 09:07:47,70.10, , , , 
2021-06-18 09:17:47,69.70, , , , 
2021-06-18 09:27:47,70.28, , , , 
2021-06-18 09:37:47,70.80, , , , 
2021-06-18 09:47:47,72.03, , , , 
2021-06-18 09:57:47,73.40, , , , 
2021-06-18 10:07:47,74.02, , , , 
2021-06-18 10:17:47,74.58, , , , 
2021-06-18 10:27:47,75.86, , , , 
2021-06-18 10:37:47,76.47, , , , 
2021-06-18 10:47:47,76.98, , , , 
2021-06-18 10:57:47,76.98, , , , 
2021-06-18 11:07:47,77.38, , , , 
2021-06-18 11:17:47,78.52, , , , 
2021-06-18 11:27:47,79.51, , , , 
2021-06-18 11:37:47,80.86, , , , 
2021-06-18 11:47:47,81.84, , , , 
2021-06-18 11:57:47,82.63, , , , 
2021-06-18 12:07:47,82.90, , , , 
2021-06-18 12:17:47,82.40, , , , 
2021-06-18 12:27:47,83.44, , , , 
2021-06-18 12:37:47,84.10, , , , 
2021-06-18 12:47:47,84.16, , , , 
2021-06-18 12:57:47,84.70, , , , 
2021-06-18 13:07:47,84.93, , , , 
2021-06-18 13:17:47,84.00, , , , 
2021-06-18 13:27:47,83.08, , , , 
2021-06-18 13:37:47,82.28, , , , 
2021-06-18 13:47:47,82.75, , , , 
2021-06-18 13:57:47,83.58, , , , 
2021-06-18 14:07:47,82.71, , , , 
2021-06-18 14:17:47,82.81, , , , 
2021-06-18 14:27:47,82.50, , , , 
2021-06-18 14:37:47,82.94, , , , 
2021-06-18 14:47:47,82.07, , , , 
2021-06-18 14:57:47,81.61, , , , 
2021-06-18 15:07:47,81.24, , , , 
2021-06-18 15:17:47,81.09, , , , 
2021-06-18 15:27:47,81.11, , , , 
2021-06-18 15:37:47,80.61, , , , 
2021-06-18 15:47:47,80.86, , , , 
2021-06-18 15:57:47,80.59, , , , 
2021-06-18 16:07:47,79.74, , , , 
2021-06-18 16:17:47,79.76, , , , 
2021-06-18 16:27:47,79.51, , , , 
2021-06-18 16:37:47,79.79, , , , 
2021-06-18 16:47:47,79.70, , , , 
2021-06-18 16:57:47,79.33, , , , 
2021-06-18 17:07:47,78.27, , , , 
2021-06-18 17:17:47,77.42, , , , 
2021-06-18 17:27:47,76.61, , , , 
2021-06-18 17:37:47,74.22, , , , 
2021-06-18 17:47:47,74.72, , , , 
2021-06-18 17:57:47,74.85, , , , 
