"Date Time, GMT -0700","Temp, (*F)",Button Down,Button Up,Host Connect,EOF
3/12/20 3:47,58.13, , , , 
3/12/20 3:57,58.13, , , , 
3/12/20 4:07,58.06, , , , 
3/12/20 4:17,57.94, , , , 
3/12/20 4:27,57.86, , , , 
3/12/20 4:37,57.73, , , , 
3/12/20 4:47,57.63, , , , 
3/12/20 4:57,57.5, , , , 
3/12/20 5:07,57.32, , , , 
3/12/20 5:17,57.19, , , , 
3/12/20 5:27,57, , , , 
3/12/20 5:37,56.98, , , , 
3/12/20 5:47,56.92, , , , 
3/12/20 5:57,56.84, , , , 
3/12/20 6:07,56.8, , , , 
3/12/20 6:17,56.72, , , , 
3/12/20 6:27,56.67, , , , 
3/12/20 6:37,56.53, , , , 
3/12/20 6:47,56.42, , , , 
3/12/20 6:57,56.26, , , , 
3/12/20 7:07,56.17, , , , 
3/12/20 7:17,56.18, , , , 
3/12/20 7:27,56.17, , , , 
3/12/20 7:37,56.2, , , , 
3/12/20 7:47,56.34, , , , 
3/12/20 7:57,56.51, , , , 
3/12/20 8:07,56.76, , , , 
3/12/20 8:17,57.07, , , , 
3/12/20 8:27,57.44, , , , 
3/12/20 8:37,57.92, , , , 
3/12/20 8:47,58.44, , , , 
3/12/20 8:57,59.29, , , , 
3/12/20 9:07,59.97, , , , 
3/12/20 9:17,60.7, , , , 
3/12/20 9:27,60.88, , , , 
3/12/20 9:37,61.82, , , , 
3/12/20 9:47,62.9, , , , 
3/12/20 9:57,63.48, , , , 
3/12/20 10:07,63.73, , , , 
3/12/20 10:17,63.33, , , , 
3/12/20 10:27,63.71, , , , 
3/12/20 10:37,62.61, , , , 
3/12/20 10:47,62.67, , , , 
3/12/20 10:57,62.77, , , , 
3/12/20 11:07,61.82, , , , 
3/12/20 11:17,61.69, , , , 
3/12/20 11:27,61.3, , , , 
3/12/20 11:37,61.22, , , , 
3/12/20 11:47,61.07, , , , 
3/12/20 11:57,61.09, , , , 
3/12/20 12:07,61.03, , , , 
3/12/20 12:17,60.99, , , , 
3/12/20 12:27,60.89, , , , 
3/12/20 12:37,60.88, , , , 
3/12/20 12:47,60.95, , , , 
3/12/20 12:57,61.11, , , , 
3/12/20 13:07,61.07, , , , 
3/12/20 13:17,60.97, , , , 
3/12/20 13:27,60.89, , , , 
3/12/20 13:37,61.03, , , , 
3/12/20 13:47,60.82, , , , 
3/12/20 13:57,60.59, , , , 
3/12/20 14:07,60.05, , , , 
3/12/20 14:17,59.89, , , , 
3/12/20 14:27,59.93, , , , 
3/12/20 14:37,60.12, , , , 
3/12/20 14:47,60.14, , , , 
3/12/20 14:57,60.2, , , , 
3/12/20 15:07,60.2, , , , 
3/12/20 15:17,60.12, , , , 
3/12/20 15:27,59.99, , , , 
3/12/20 15:37,59.81, , , , 
3/12/20 15:47,59.7, , , , 
3/12/20 15:57,59.58, , , , 
3/12/20 16:07,59.45, , , , 
3/12/20 16:17,59.31, , , , 
3/12/20 16:27,59.16, , , , 
3/12/20 16:37,59.04, , , , 
3/12/20 16:47,58.91, , , , 
3/12/20 16:57,58.83, , , , 
3/12/20 17:07,58.75, , , , 
3/12/20 17:17,58.79, , , , 
3/12/20 17:27,58.71, , , , 
3/12/20 17:37,58.64, , , , 
3/12/20 17:47,58.52, , , , 
3/12/20 17:57,58.52, , , , 
3/12/20 18:07,58.46, , , , 
3/12/20 18:17,58.42, , , , 
3/12/20 18:27,58.33, , , , 
3/12/20 18:37,58.29, , , , 
3/12/20 18:47,58.19, , , , 
3/12/20 18:57,58.19, , , , 
3/12/20 19:07,58.11, , , , 
3/12/20 19:17,58.06, , , , 
3/12/20 19:27,58.06, , , , 
3/12/20 19:37,58.08, , , , 
3/12/20 19:47,58.02, , , , 
3/12/20 19:57,57.96, , , , 
3/12/20 20:07,57.94, , , , 
3/12/20 20:17,57.83, , , , 
3/12/20 20:27,57.79, , , , 
3/12/20 20:37,57.75, , , , 
3/12/20 20:47,57.75, , , , 
3/12/20 20:57,57.71, , , , 
3/12/20 21:07,57.71, , , , 
3/12/20 21:17,57.63, , , , 
3/12/20 21:27,57.63, , , , 
3/12/20 21:37,57.59, , , , 
3/12/20 21:47,57.57, , , , 
3/12/20 21:57,57.54, , , , 
3/12/20 22:07,57.5, , , , 
3/12/20 22:17,57.38, , , , 
3/12/20 22:27,57.77, , , , 
3/12/20 22:37,59.12, , , , 
3/12/20 22:47,59.52, , , , 
3/12/20 22:57,59.87, , , , 
3/12/20 23:07,60.03, , , , 
3/12/20 23:17,59.95, , , , 
3/12/20 23:27,60.1, , , , 
3/12/20 23:37,60.3, , , , 
3/12/20 23:47,60.1, , , , 
3/12/20 23:57,60.3, , , , 
3/13/20 0:07,60.34, , , , 
3/13/20 0:17,60.34, , , , 
3/13/20 0:27,60.32, , , , 
3/13/20 0:37,60.26, , , , 
3/13/20 0:47,60.37, , , , 
3/13/20 0:57,60.34, , , , 
3/13/20 1:07,60.32, , , , 
3/13/20 1:17,60.34, , , , 
3/13/20 1:27,60.14, , , , 
3/13/20 1:37,60.24, , , , 
3/13/20 1:47,60.3, , , , 
3/13/20 1:57,59.99, , , , 
3/13/20 2:07,60.08, , , , 
3/13/20 2:17,59.95, , , , 
3/13/20 2:27,59.95, , , , 
3/13/20 2:37,59.43, , , , 
3/13/20 2:47,59.27, , , , 
3/13/20 2:57,59.29, , , , 
3/13/20 3:07,59.29, , , , 
3/13/20 3:17,59.27, , , , 
3/13/20 3:27,59.16, , , , 
3/13/20 3:37,59.02, , , , 
3/13/20 3:47,58.87, , , , 
3/13/20 3:57,58.69, , , , 
3/13/20 4:07,58.6, , , , 
3/13/20 4:17,58.46, , , , 
3/13/20 4:27,58.39, , , , 
3/13/20 4:37,58.25, , , , 
3/13/20 4:47,58.13, , , , 
3/13/20 4:57,58, , , , 
3/13/20 5:07,57.88, , , , 
3/13/20 5:17,57.92, , , , 
3/13/20 5:27,57.83, , , , 
3/13/20 5:37,57.77, , , , 
3/13/20 5:47,57.71, , , , 
3/13/20 5:57,57.65, , , , 
3/13/20 6:07,57.63, , , , 
3/13/20 6:17,57.54, , , , 
3/13/20 6:27,57.54, , , , 
3/13/20 6:37,57.52, , , , 
3/13/20 6:47,57.46, , , , 
3/13/20 6:57,57.42, , , , 
3/13/20 7:07,57.42, , , , 
3/13/20 7:17,57.38, , , , 
3/13/20 7:27,57.34, , , , 
3/13/20 7:37,57.32, , , , 
3/13/20 7:47,57.32, , , , 
3/13/20 7:57,57.3, , , , 
3/13/20 8:07,57.27, , , , 
3/13/20 8:17,57.23, , , , 
3/13/20 8:27,57.34, , , , 
3/13/20 8:37,57.32, , , , 
3/13/20 8:47,57.32, , , , 
3/13/20 8:57,57.44, , , , 
3/13/20 9:07,57.52, , , , 
3/13/20 9:17,57.69, , , , 
3/13/20 9:27,57.84, , , , 
3/13/20 9:37,57.96, , , , 
3/13/20 9:47,58, , , , 
3/13/20 9:57,57.92, , , , 
3/13/20 10:07,57.98, , , , 
3/13/20 10:17,58.02, , , , 
3/13/20 10:27,58.13, , , , 
3/13/20 10:37,58.27, , , , 
3/13/20 10:47,58.35, , , , 
3/13/20 10:57,58.42, , , , 
3/13/20 11:07,58.52, , , , 
3/13/20 11:17,58.64, , , , 
3/13/20 11:27,58.75, , , , 
3/13/20 11:37,58.91, , , , 
3/13/20 11:47,59.04, , , , 
3/13/20 11:57,59.47, , , , 
3/13/20 12:07,60.06, , , , 
3/13/20 12:17,60.12, , , , 
3/13/20 12:27,60.05, , , , 
3/13/20 12:37,60.06, , , , 
3/13/20 12:47,60.14, , , , 
3/13/20 12:57,60.39, , , , 
3/13/20 13:07,60.34, , , , 
3/13/20 13:17,60.32, , , , 
3/13/20 13:27,60.16, , , , 
3/13/20 13:37,60.2, , , , 
3/13/20 13:47,60.2, , , , 
3/13/20 13:57,60.24, , , , 
3/13/20 14:07,60.3, , , , 
3/13/20 14:17,60.14, , , , 
3/13/20 14:27,60.08, , , , 
3/13/20 14:37,60.12, , , , 
3/13/20 14:47,60.45, , , , 
3/13/20 14:57,61.18, , , , 
3/13/20 15:07,61.92, , , , 
3/13/20 15:17,62.28, , , , 
3/13/20 15:27,62.42, , , , 
3/13/20 15:37,62.54, , , , 
3/13/20 15:47,62.83, , , , 
3/13/20 15:57,63.17, , , , 
3/13/20 16:07,63.33, , , , 
3/13/20 16:17,63.44, , , , 
3/13/20 16:27,63.42, , , , 
3/13/20 16:37,63.21, , , , 
3/13/20 16:47,63.17, , , , 
3/13/20 16:57,62.98, , , , 
3/13/20 17:07,62.71, , , , 
3/13/20 17:17,62.5, , , , 
3/13/20 17:27,62.28, , , , 
3/13/20 17:37,62.03, , , , 
3/13/20 17:47,61.8, , , , 
3/13/20 17:57,61.57, , , , 
3/13/20 18:07,61.4, , , , 
3/13/20 18:17,61.18, , , , 
3/13/20 18:27,61.01, , , , 
3/13/20 18:37,60.88, , , , 
3/13/20 18:47,60.72, , , , 
3/13/20 18:57,60.59, , , , 
3/13/20 19:07,60.37, , , , 
3/13/20 19:17,60.26, , , , 
3/13/20 19:27,60.16, , , , 
3/13/20 19:37,60.01, , , , 
3/13/20 19:47,59.91, , , , 
3/13/20 19:57,59.83, , , , 
3/13/20 20:07,59.7, , , , 
3/13/20 20:17,59.6, , , , 
3/13/20 20:27,59.56, , , , 
3/13/20 20:37,59.45, , , , 
3/13/20 20:47,59.37, , , , 
3/13/20 20:57,59.31, , , , 
3/13/20 21:07,59.23, , , , 
3/13/20 21:17,59.18, , , , 
3/13/20 21:27,59.06, , , , 
3/13/20 21:37,59.02, , , , 
3/13/20 21:47,58.95, , , , 
3/13/20 21:57,58.93, , , , 
3/13/20 22:07,58.87, , , , 
3/13/20 22:17,58.77, , , , 
3/13/20 22:27,58.79, , , , 
3/13/20 22:37,58.73, , , , 
3/13/20 22:47,58.71, , , , 
3/13/20 22:57,58.66, , , , 
3/13/20 23:07,58.56, , , , 
3/13/20 23:17,58.54, , , , 
3/13/20 23:27,58.75, , , , 
3/13/20 23:37,59.37, , , , 
3/13/20 23:47,59.93, , , , 
3/13/20 23:57,59.93, , , , 
3/14/20 0:07,59.74, , , , 
3/14/20 0:17,59.87, , , , 
3/14/20 0:27,59.99, , , , 
3/14/20 0:37,60.03, , , , 
3/14/20 0:47,60.08, , , , 
3/14/20 0:57,60.03, , , , 
3/14/20 1:07,60.08, , , , 
3/14/20 1:17,60.06, , , , 
3/14/20 1:27,60.01, , , , 
3/14/20 1:37,59.97, , , , 
3/14/20 1:47,59.93, , , , 
3/14/20 1:57,59.87, , , , 
3/14/20 2:07,59.66, , , , 
3/14/20 2:17,59.45, , , , 
3/14/20 2:27,59.54, , , , 
3/14/20 2:37,59.52, , , , 
3/14/20 2:47,59.14, , , , 
3/14/20 2:57,59.23, , , , 
3/14/20 3:07,59.02, , , , 
3/14/20 3:17,58.87, , , , 
3/14/20 3:27,58.69, , , , 
3/14/20 3:37,58.67, , , , 
3/14/20 3:47,58.54, , , , 
3/14/20 3:57,58.58, , , , 
3/14/20 4:07,58.52, , , , 
3/14/20 4:17,58.4, , , , 
3/14/20 4:27,58.35, , , , 
3/14/20 4:37,58.21, , , , 
3/14/20 4:47,58.21, , , , 
3/14/20 4:57,58.11, , , , 
3/14/20 5:07,57.92, , , , 
3/14/20 5:17,57.77, , , , 
3/14/20 5:27,57.5, , , , 
3/14/20 5:37,57.46, , , , 
3/14/20 5:47,57.27, , , , 
3/14/20 5:57,57.19, , , , 
3/14/20 6:07,57.15, , , , 
3/14/20 6:17,57.01, , , , 
3/14/20 6:27,56.96, , , , 
3/14/20 6:37,56.9, , , , 
3/14/20 6:47,56.9, , , , 
3/14/20 6:57,56.9, , , , 
3/14/20 7:07,56.8, , , , 
3/14/20 7:17,56.69, , , , 
3/14/20 7:27,56.67, , , , 
3/14/20 7:37,56.8, , , , 
3/14/20 7:47,56.92, , , , 
3/14/20 7:57,57.09, , , , 
3/14/20 8:07,57.19, , , , 
3/14/20 8:17,57.23, , , , 
3/14/20 8:27,57.15, , , , 
3/14/20 8:37,57.21, , , , 
3/14/20 8:47,57.3, , , , 
3/14/20 8:57,57.32, , , , 
3/14/20 9:07,57.44, , , , 
3/14/20 9:17,57.61, , , , 
3/14/20 9:27,57.79, , , , 
3/14/20 9:37,57.96, , , , 
3/14/20 9:47,58.29, , , , 
3/14/20 9:57,58.52, , , , 
3/14/20 10:07,59, , , , 
3/14/20 10:17,59.39, , , , 
3/14/20 10:27,59.66, , , , 
3/14/20 10:37,59.74, , , , 
3/14/20 10:47,60.01, , , , 
3/14/20 10:57,60.28, , , , 
3/14/20 11:07,60.59, , , , 
3/14/20 11:17,60.64, , , , 
3/14/20 11:27,60.59, , , , 
3/14/20 11:37,60.91, , , , 
3/14/20 11:47,61.96, , , , 
3/14/20 11:57,62.28, , , , 
3/14/20 12:07,62.73, , , , 
3/14/20 12:17,63.81, , , , 
3/14/20 12:27,64.12, , , , 
3/14/20 12:37,64.56, , , , 
3/14/20 12:47,64.85, , , , 
3/14/20 12:57,66.67, , , , 
3/14/20 13:07,66.96, , , , 
3/14/20 13:17,68.1, , , , 
3/14/20 13:27,68.17, , , , 
3/14/20 13:37,67.9, , , , 
3/14/20 13:47,67.65, , , , 
3/14/20 13:57,67.28, , , , 
3/14/20 14:07,66.86, , , , 
3/14/20 14:17,66.59, , , , 
3/14/20 14:27,66.59, , , , 
3/14/20 14:37,66.51, , , , 
3/14/20 14:47,66.44, , , , 
3/14/20 14:57,66.22, , , , 
3/14/20 15:07,66.17, , , , 
3/14/20 15:17,66.18, , , , 
3/14/20 15:27,66.13, , , , 
3/14/20 15:37,66.05, , , , 
3/14/20 15:47,65.99, , , , 
3/14/20 15:57,66.15, , , , 
3/14/20 16:07,66.3, , , , 
3/14/20 16:17,66.05, , , , 
3/14/20 16:27,66.01, , , , 
3/14/20 16:37,65.97, , , , 
3/14/20 16:47,65.82, , , , 
3/14/20 16:57,65.66, , , , 
3/14/20 17:07,65.55, , , , 
3/14/20 17:17,65.32, , , , 
3/14/20 17:27,65.01, , , , 
3/14/20 17:37,64.85, , , , 
3/14/20 17:47,64.5, , , , 
3/14/20 17:57,64.22, , , , 
3/14/20 18:07,63.98, , , , 
3/14/20 18:17,63.73, , , , 
3/14/20 18:27,63.46, , , , 
3/14/20 18:37,63.21, , , , 
3/14/20 18:47,62.96, , , , 
3/14/20 18:57,62.65, , , , 
3/14/20 19:07,62.4, , , , 
3/14/20 19:17,62.15, , , , 
3/14/20 19:27,61.92, , , , 
3/14/20 19:37,61.74, , , , 
3/14/20 19:47,61.53, , , , 
3/14/20 19:57,61.36, , , , 
3/14/20 20:07,61.18, , , , 
3/14/20 20:17,61.03, , , , 
3/14/20 20:27,60.8, , , , 
3/14/20 20:37,60.64, , , , 
3/14/20 20:47,60.49, , , , 
3/14/20 20:57,60.34, , , , 
3/14/20 21:07,60.22, , , , 
3/14/20 21:17,60.08, , , , 
3/14/20 21:27,59.97, , , , 
3/14/20 21:37,59.81, , , , 
3/14/20 21:47,59.72, , , , 
3/14/20 21:57,59.58, , , , 
3/14/20 22:07,59.56, , , , 
3/14/20 22:17,59.43, , , , 
3/14/20 22:27,59.31, , , , 
3/14/20 22:37,59.23, , , , 
3/14/20 22:47,59.12, , , , 
3/14/20 22:57,59.08, , , , 
3/14/20 23:07,58.96, , , , 
3/14/20 23:17,58.91, , , , 
3/14/20 23:27,58.89, , , , 
3/14/20 23:37,58.77, , , , 
3/14/20 23:47,58.66, , , , 
3/14/20 23:57,58.6, , , , 
3/15/20 0:07,58.56, , , , 
3/15/20 0:17,58.54, , , , 
3/15/20 0:27,58.5, , , , 
3/15/20 0:37,58.44, , , , 
3/15/20 0:47,58.37, , , , 
3/15/20 0:57,58.37, , , , 
3/15/20 1:07,58.85, , , , 
3/15/20 1:17,59.35, , , , 
3/15/20 1:27,59.35, , , , 
3/15/20 1:37,59.29, , , , 
3/15/20 1:47,59.43, , , , 
3/15/20 1:57,59.66, , , , 
3/15/20 2:07,59.56, , , , 
3/15/20 2:17,59.66, , , , 
3/15/20 2:27,59.5, , , , 
3/15/20 2:37,59.39, , , , 
3/15/20 2:47,59.33, , , , 
3/15/20 2:57,59.29, , , , 
3/15/20 3:07,59.25, , , , 
3/15/20 3:17,59.16, , , , 
3/15/20 3:27,58.79, , , , 
3/15/20 3:37,58.48, , , , 
3/15/20 3:47,58.37, , , , 
3/15/20 3:57,58.15, , , , 
3/15/20 4:07,58.08, , , , 
3/15/20 4:17,58.1, , , , 
3/15/20 4:27,58.1, , , , 
3/15/20 4:37,57.86, , , , 
3/15/20 4:47,57.65, , , , 
3/15/20 4:57,57.61, , , , 
3/15/20 5:07,57.52, , , , 
3/15/20 5:17,57.38, , , , 
3/15/20 5:27,57.09, , , , 
3/15/20 5:37,56.84, , , , 
3/15/20 5:47,56.63, , , , 
3/15/20 5:57,56.51, , , , 
3/15/20 6:07,56.49, , , , 
3/15/20 6:17,56.36, , , , 
3/15/20 6:27,56.2, , , , 
3/15/20 6:37,56.17, , , , 
3/15/20 6:47,56.11, , , , 
3/15/20 6:57,55.93, , , , 
3/15/20 7:07,55.86, , , , 
3/15/20 7:17,55.74, , , , 
3/15/20 7:27,55.7, , , , 
3/15/20 7:37,55.8, , , , 
3/15/20 7:47,55.93, , , , 
3/15/20 7:57,56.13, , , , 
3/15/20 8:07,56.24, , , , 
3/15/20 8:17,56.34, , , , 
3/15/20 8:27,56.44, , , , 
3/15/20 8:37,56.59, , , , 
3/15/20 8:47,56.61, , , , 
3/15/20 8:57,56.8, , , , 
3/15/20 9:07,56.9, , , , 
3/15/20 9:17,57.07, , , , 
3/15/20 9:27,57.13, , , , 
3/15/20 9:37,57.59, , , , 
3/15/20 9:47,58.04, , , , 
3/15/20 9:57,58.27, , , , 
3/15/20 10:07,58.77, , , , 
3/15/20 10:17,59.47, , , , 
3/15/20 10:27,60.18, , , , 
3/15/20 10:37,61.98, , , , 
3/15/20 10:47,65.22, , , , 
3/15/20 10:57,67.11, , , , 
3/15/20 11:07,69.12, , , , 
3/15/20 11:17,70.89, , , , 
3/15/20 11:27,72.46, , , , 
3/15/20 11:37,73.79, , , , 
3/15/20 11:47,75.16, , , , 
3/15/20 11:57,76.45, , , , 
3/15/20 12:07,77.67, , , , 
3/15/20 12:17,78.12, , , , 
3/15/20 12:27,80.08, , , , 
3/15/20 12:37,78.5, , , , 
3/15/20 12:47,77.94, , , , 
3/15/20 12:57,76.92, , , , 
3/15/20 13:07,76.47, , , , 
3/15/20 13:17,75.97, , , , 
3/15/20 13:27,75.66, , , , 
3/15/20 13:37,75.28, , , , 
3/15/20 13:47,74.87, , , , 
3/15/20 13:57,73.98, , , , 
3/15/20 14:07,73.21, , , , 
3/15/20 14:17,72.52, , , , 
3/15/20 14:27,71.73, , , , 
3/15/20 14:37,70.45, , , , 
3/15/20 14:47,69.45, , , , 
3/15/20 14:57,68.79, , , , 
3/15/20 15:07,68.44, , , , 
3/15/20 15:17,68.27, , , , 
3/15/20 15:27,68.04, , , , 
3/15/20 15:37,67.79, , , , 
3/15/20 15:47,67.3, , , , 
3/15/20 15:57,66.96, , , , 
3/15/20 16:07,66.61, , , , 
3/15/20 16:17,66.07, , , , 
3/15/20 16:27,65.26, , , , 
3/15/20 16:37,64.49, , , , 
3/15/20 16:47,63.93, , , , 
3/15/20 16:57,63.37, , , , 
3/15/20 17:07,63.11, , , , 
3/15/20 17:17,62.98, , , , 
3/15/20 17:27,62.86, , , , 
3/15/20 17:37,62.83, , , , 
3/15/20 17:47,62.44, , , , 
3/15/20 17:57,62.07, , , , 
3/15/20 18:07,61.59, , , , 
3/15/20 18:17,61.22, , , , 
3/15/20 18:27,60.99, , , , 
3/15/20 18:37,60.7, , , , 
3/15/20 18:47,60.43, , , , 
3/15/20 18:57,60.18, , , , 
3/15/20 19:07,59.97, , , , 
3/15/20 19:17,59.79, , , , 
3/15/20 19:27,59.64, , , , 
3/15/20 19:37,59.45, , , , 
3/15/20 19:47,59.37, , , , 
3/15/20 19:57,59.22, , , , 
3/15/20 20:07,59.08, , , , 
3/15/20 20:17,59, , , , 
3/15/20 20:27,58.91, , , , 
3/15/20 20:37,58.81, , , , 
3/15/20 20:47,58.77, , , , 
3/15/20 20:57,58.73, , , , 
3/15/20 21:07,58.64, , , , 
3/15/20 21:17,58.46, , , , 
3/15/20 21:27,58.21, , , , 
3/15/20 21:37,58.06, , , , 
3/15/20 21:47,57.86, , , , 
3/15/20 21:57,57.65, , , , 
3/15/20 22:07,57.44, , , , 
3/15/20 22:17,57.3, , , , 
3/15/20 22:27,57.17, , , , 
3/15/20 22:37,57.05, , , , 
3/15/20 22:47,56.82, , , , 
3/15/20 22:57,56.67, , , , 
3/15/20 23:07,56.55, , , , 
3/15/20 23:17,56.47, , , , 
3/15/20 23:27,56.4, , , , 
3/15/20 23:37,56.34, , , , 
3/15/20 23:47,56.34, , , , 
3/15/20 23:57,56.28, , , , 
3/16/20 0:07,56.18, , , , 
3/16/20 0:17,56.2, , , , 
3/16/20 0:27,56.2, , , , 
3/16/20 0:37,56.18, , , , 
3/16/20 0:47,56.24, , , , 
3/16/20 0:57,56.22, , , , 
3/16/20 1:07,56.24, , , , 
3/16/20 1:17,56.22, , , , 
3/16/20 1:27,56.22, , , , 
3/16/20 1:37,56.34, , , , 
3/16/20 1:47,56.24, , , , 
3/16/20 1:57,56.22, , , , 
3/16/20 2:07,56.57, , , , 
3/16/20 2:17,56.74, , , , 
3/16/20 2:27,56.88, , , , 
3/16/20 2:37,56.55, , , , 
3/16/20 2:47,56.59, , , , 
3/16/20 2:57,56.69, , , , 
3/16/20 3:07,56.61, , , , 
3/16/20 3:17,56.76, , , , 
3/16/20 3:27,56.9, , , , 
3/16/20 3:37,56.94, , , , 
3/16/20 3:47,56.8, , , , 
3/16/20 3:57,56.72, , , , 
3/16/20 4:07,56.51, , , , 
3/16/20 4:17,56.45, , , , 
3/16/20 4:27,56.57, , , , 
3/16/20 4:37,56.74, , , , 
3/16/20 4:47,56.72, , , , 
3/16/20 4:57,56.61, , , , 
3/16/20 5:07,56.59, , , , 
3/16/20 5:17,56.76, , , , 
3/16/20 5:27,56.88, , , , 
3/16/20 5:37,56.57, , , , 
3/16/20 5:47,56.55, , , , 
3/16/20 5:57,56.45, , , , 
3/16/20 6:07,56.3, , , , 
3/16/20 6:17,56.2, , , , 
3/16/20 6:27,55.91, , , , 
3/16/20 6:37,55.93, , , , 
3/16/20 6:47,55.93, , , , 
3/16/20 6:57,55.86, , , , 
3/16/20 7:07,55.93, , , , 
3/16/20 7:17,55.95, , , , 
3/16/20 7:27,55.95, , , , 
3/16/20 7:37,55.78, , , , 
3/16/20 7:47,55.86, , , , 
3/16/20 7:57,55.89, , , , 
3/16/20 8:07,56.01, , , , 
3/16/20 8:17,56.05, , , , 
3/16/20 8:27,56.2, , , , 
3/16/20 8:37,56.42, , , , 
3/16/20 8:47,56.57, , , , 
3/16/20 8:57,56.61, , , , 
3/16/20 9:07,56.9, , , , 
3/16/20 9:17,57.01, , , , 
3/16/20 9:27,56.94, , , , 
3/16/20 9:37,57.05, , , , 
3/16/20 9:47,57.07, , , , 
3/16/20 9:57,57.34, , , , 
3/16/20 10:07,57.56, , , , 
3/16/20 10:17,58.23, , , , 
3/16/20 10:27,58.73, , , , 
3/16/20 10:37,58.91, , , , 
3/16/20 10:47,59, , , , 
3/16/20 10:57,59.02, , , , 
3/16/20 11:07,59.31, , , , 
3/16/20 11:17,59.5, , , , 
3/16/20 11:27,59.74, , , , 
3/16/20 11:37,60.03, , , , 
3/16/20 11:47,60.28, , , , 
3/16/20 11:57,60.61, , , , 
3/16/20 12:07,61.32, , , , 
3/16/20 12:17,61.24, , , , 
3/16/20 12:27,60.97, , , , 
3/16/20 12:37,60.66, , , , 
3/16/20 12:47,60.74, , , , 
3/16/20 12:57,60.59, , , , 
3/16/20 13:07,60.57, , , , 
3/16/20 13:17,60.55, , , , 
3/16/20 13:27,60.57, , , , 
3/16/20 13:37,60.24, , , , 
3/16/20 13:47,60.08, , , , 
3/16/20 13:57,59.95, , , , 
3/16/20 14:07,60.16, , , , 
3/16/20 14:17,60.37, , , , 
3/16/20 14:27,60.41, , , , 
3/16/20 14:37,60.55, , , , 
3/16/20 14:47,60.34, , , , 
3/16/20 14:57,60.24, , , , 
3/16/20 15:07,60.57, , , , 
3/16/20 15:17,60.45, , , , 
3/16/20 15:27,60.16, , , , 
3/16/20 15:37,60.18, , , , 
